,S_INFO_WINDCODE,S_VAL_MV,S_INFO_PROVINCE
732,603056.SH,1250880.0,上海
733,603863.SH,384404.098,广东省
734,002060.SZ,373903.5,广东省
735,002492.SZ,258390.0,广东省
736,600312.SH,978340.2638,河南省
737,002368.SZ,1244524.2318,北京
738,603458.SH,337433.2068,贵州省
739,603517.SH,2630886.9547,湖南省
740,600589.SH,374545.7055,广东省
741,603222.SH,1500800.0,浙江省
742,000937.SZ,1247342.0381,河北省
743,002838.SZ,504806.4,山东省
744,002507.SZ,1788683.5081,重庆
745,002475.SZ,15517454.0419,广东省
746,600038.SH,2535339.3555,黑龙江省
747,600128.SH,190010.975,江苏省
748,603698.SH,660875.67,北京
749,002730.SZ,280726.38,浙江省
750,601882.SH,392022.0,浙江省
751,000617.SZ,10971518.6293,新疆维吾尔自治区
752,002578.SZ,314213.6681,福建省
753,300396.SZ,470079.09,吉林省
754,002286.SZ,211214.432,山东省
755,002574.SZ,285120.0,浙江省
756,300131.SZ,613908.1685,广东省
757,300683.SZ,299316.1958,湖北省
758,600090.SH,624813.7181,新疆维吾尔自治区
759,600530.SH,378300.0,上海
760,603577.SH,219907.482,山东省
761,300022.SZ,142590.1425,四川省
762,600455.SH,164639.288,陕西省
763,300633.SZ,955970.56,广东省
764,002500.SZ,2212063.0696,山西省
765,002312.SZ,531943.4089,四川省
766,002280.SZ,709750.7941,浙江省
767,002659.SZ,351988.2928,北京
768,002883.SZ,160602.3102,江苏省
769,002521.SZ,281970.9168,山东省
770,002933.SZ,481135.0,北京
771,600867.SH,3528970.077,吉林省
772,600389.SH,638550.0,江苏省
773,600495.SH,511064.7448,山西省
774,300201.SZ,498601.4071,江苏省
775,002245.SZ,376823.7228,江苏省
776,000703.SZ,3978415.6636,广西壮族自治区
777,601398.SH,202082347.7695,北京
778,002031.SZ,439879.134,广东省
779,002018.SZ,47834.3759,安徽省
780,600717.SH,1258086.5629,天津
781,688033.SH,1466921.8676,北京
782,002845.SZ,347984.1531,广东省
783,002615.SZ,237621.6,浙江省
784,600188.SH,5192000.912,山东省
785,002459.SZ,427169.5967,河北省
786,600416.SH,670596.5364,湖南省
787,300119.SZ,605526.7141,天津
788,603937.SH,233736.72,江苏省
789,600682.SH,1405362.0387,江苏省
790,603298.SH,741387.3076,浙江省
791,300745.SZ,261431.6996,广东省
792,603936.SH,653704.4372,广东省
793,002536.SZ,236335.9762,河南省
794,601226.SH,477015.0,北京
795,300112.SZ,222960.7683,广东省
796,002104.SZ,555446.3191,江苏省
797,002335.SZ,472427.8002,福建省
798,603811.SH,353784.48,浙江省
799,002586.SZ,405055.1948,浙江省
800,000850.SZ,367085.6885,安徽省
801,300241.SZ,301596.1591,广东省
802,300221.SZ,244703.1524,广东省
803,002426.SZ,877587.0183,江苏省
804,603919.SH,640318.1967,甘肃省
805,300778.SZ,335040.0,广东省
806,603755.SH,482713.9685,山东省
807,603016.SH,202534.72,江苏省
808,000776.SZ,10402784.6614,广东省
809,600265.SH,337090.6,云南省
810,002201.SZ,732425.8364,江苏省
811,600824.SH,362585.3131,上海
812,600011.SH,9089196.0549,北京
813,600292.SH,446627.2611,重庆
814,000055.SZ,506646.2692,广东省
815,000997.SZ,1634055.1821,福建省
816,002440.SZ,1384051.5,浙江省
817,600317.SH,1715340.4958,辽宁省
818,600971.SH,669602.7253,安徽省
819,002022.SZ,545107.1962,上海
820,300236.SZ,724297.0987,上海
821,600622.SH,647864.0937,上海
822,603588.SH,678059.4471,北京
823,300408.SZ,3217878.9386,广东省
824,603086.SH,299600.0,山东省
825,300009.SZ,1790795.2897,安徽省
826,603079.SH,423136.0,浙江省
827,300681.SZ,220374.0,广东省
828,002560.SZ,270752.2228,河南省
829,300299.SZ,361797.6708,福建省
830,002879.SZ,268998.9425,湖南省
831,603387.SH,677606.8632,江苏省
832,300758.SZ,342869.52,辽宁省
833,300193.SZ,427824.7056,广东省
834,300700.SZ,178808.5642,湖南省
835,600873.SH,1337948.834,西藏自治区
836,002932.SZ,278991.7659,湖北省
837,601869.SH,2485928.7542,湖北省
838,600555.SH,308929.5,海南省
839,600777.SH,1366899.6608,山东省
840,600759.SH,688106.2855,海南省
841,600096.SH,742390.9678,云南省
842,601811.SH,1610162.505,四川省
843,600355.SH,170262.8632,湖北省
844,300763.SZ,297279.8216,浙江省
845,002072.SZ,84832.0,山东省
846,000155.SZ,506730.0,四川省
847,600859.SH,1106156.7488,北京
848,002311.SZ,4853273.7674,广东省
849,688001.SH,1761593.0,江苏省
850,603655.SH,196100.0,江苏省
851,002555.SZ,3757695.769,安徽省
852,002811.SZ,261900.0,广东省
853,002523.SZ,478824.5904,湖南省
854,603363.SH,834109.2458,福建省
855,000595.SZ,245333.6393,宁夏回族自治区
856,603283.SH,449627.4184,江苏省
857,002851.SZ,927178.9694,广东省
858,300447.SZ,323308.388,江苏省
859,002343.SZ,357162.1639,浙江省
860,300208.SZ,567352.575,山东省
861,600740.SH,1138552.063,山西省
862,300191.SZ,745280.0,北京
863,002338.SZ,337200.0,吉林省
864,000783.SZ,3826457.596,湖北省
865,600193.SH,148029.804,上海
866,000416.SZ,288274.3497,山东省
867,002029.SZ,434510.25,福建省
868,300457.SZ,926472.5501,广东省
869,601872.SH,3609634.5309,上海
870,300442.SZ,155700.0,上海
871,000686.SZ,1909809.5786,吉林省
872,000893.SZ,504854.4824,广东省
873,000036.SZ,620284.4225,广东省
874,600872.SH,3314010.727,广东省
875,601008.SH,409131.6857,江苏省
876,603383.SH,845863.7191,福建省
877,300565.SZ,304720.0,广东省
878,600615.SH,152484.632,上海
879,600141.SH,923758.1301,湖北省
880,600280.SH,355983.8103,江苏省
881,300117.SZ,275235.84,北京
882,300271.SZ,1687579.6575,北京
883,600869.SH,1125211.8422,青海省
884,600628.SH,559547.2072,上海
885,300021.SZ,421006.4427,甘肃省
886,600159.SH,205010.7983,北京
887,300038.SZ,1025348.7326,北京
888,300550.SZ,320245.38,浙江省
889,300306.SZ,409915.2132,浙江省
890,600794.SH,496982.3844,江苏省
891,300077.SZ,346278.915,广东省
892,300105.SZ,230433.984,山东省
893,603239.SH,263139.84,浙江省
894,000918.SZ,1225046.0285,浙江省
895,603906.SH,338018.855,江苏省
896,002718.SZ,241864.0054,浙江省
897,300124.SZ,3855757.5472,广东省
898,002729.SZ,222044.4,福建省
899,000045.SZ,368761.0226,广东省
900,603693.SH,644574.0,江苏省
901,600418.SH,975055.7403,安徽省
902,600557.SH,1044656.389,江苏省
903,002884.SZ,277854.3598,广东省
904,603678.SH,995865.09,福建省
905,600383.SH,5701919.0514,广东省
906,300303.SZ,488439.1655,广东省
907,000863.SZ,687006.8201,上海
908,600683.SH,292607.1508,浙江省
909,000728.SZ,2820244.6254,安徽省
910,002738.SZ,446627.8469,北京
911,000420.SZ,437496.8776,吉林省
912,000989.SZ,706784.9939,湖南省
913,601179.SH,1809436.4703,陕西省
914,300453.SZ,206223.425,江西省
915,002194.SZ,1233803.3426,湖北省
916,300567.SZ,1020868.992,湖北省
917,002231.SZ,247262.4,辽宁省
918,600795.SH,4617843.4936,辽宁省
919,001696.SZ,634344.9137,重庆
920,000679.SZ,129016.8,辽宁省
921,603039.SH,941230.281,上海
922,601929.SH,665766.8961,吉林省
923,002101.SZ,427487.7829,广东省
924,600507.SH,1204544.9861,江西省
925,600469.SH,298641.4209,河南省
926,603708.SH,1602525.6,山东省
927,600552.SH,421663.9697,安徽省
928,002553.SZ,191748.0,江苏省
929,002665.SZ,873319.9335,北京
930,300632.SZ,375847.0758,福建省
931,002093.SZ,867457.5,福建省
932,002619.SZ,667852.4356,浙江省
933,300183.SZ,639834.8033,山东省
934,002269.SZ,537675.0,上海
935,603887.SH,475988.1539,上海
936,300591.SZ,181272.0,广东省
937,002769.SZ,316947.0278,广东省
938,600609.SH,418491.5116,辽宁省
939,300482.SZ,1823127.574,广东省
940,002557.SZ,1616823.0,安徽省
941,300053.SZ,704264.6866,广东省
942,603628.SH,221230.4,福建省
943,600962.SH,211341.26,北京
944,601985.SH,8171850.75,北京
945,600606.SH,8761071.1572,上海
946,300313.SZ,159305.4946,新疆维吾尔自治区
947,002436.SZ,1130809.703,广东省
948,002519.SZ,426917.3103,江苏省
949,600958.SH,7028624.082,上海
950,603813.SH,174204.75,广东省
951,300174.SZ,436478.4,福建省
952,002416.SZ,722501.2929,广东省
953,000953.SZ,109684.17,广西壮族自治区
954,600810.SH,470320.552,河南省
955,300073.SZ,971271.4472,北京
956,603180.SH,423325.6185,福建省
957,603001.SH,378525.12,浙江省
958,002742.SZ,265680.0,重庆
959,600259.SH,921100.5921,海南省
960,300647.SZ,336029.0421,广东省
961,300122.SZ,8139200.0,重庆
962,002419.SZ,1333533.3,广东省
963,600893.SH,4796668.3674,陕西省
964,603559.SH,277454.3688,吉林省
965,600823.SH,1586744.1744,上海
966,603867.SH,401800.0,浙江省
967,300180.SZ,1770199.954,上海
968,002262.SZ,1121326.4821,江苏省
969,300324.SZ,975157.4792,北京
970,002708.SZ,378370.8883,江苏省
971,688002.SH,1744845.0,山东省
972,300257.SZ,974688.0,浙江省
973,000572.SZ,304257.7388,海南省
974,002127.SZ,2933570.1316,江苏省
975,600653.SH,408739.8666,上海
976,002344.SZ,545166.6446,浙江省
977,002105.SZ,193094.0,广东省
978,002461.SZ,1498423.381,广东省
979,300501.SZ,185174.7534,上海
980,002499.SZ,73710.0,江苏省
981,002253.SZ,319937.8027,四川省
982,002360.SZ,206327.1402,山西省
983,603988.SH,218971.2,江苏省
984,603619.SH,616800.1542,上海
985,603037.SH,182016.764,上海
986,002946.SZ,1160192.7951,四川省
987,300465.SZ,399875.132,北京
988,600112.SH,113552.6807,贵州省
989,603615.SH,240990.1,福建省
990,601857.SH,110910712.5577,北京
991,601500.SH,551287.3369,江苏省
992,300486.SZ,274800.3416,山西省
993,600977.SH,2567125.0,北京
994,601218.SH,278684.56,江苏省
995,300046.SZ,325221.12,湖北省
996,300282.SZ,303188.2286,北京
997,600053.SH,919540.0368,江西省
998,300483.SZ,394095.1579,上海
999,600367.SH,222937.66,贵州省
1000,600251.SH,408902.6862,新疆维吾尔自治区
1001,002002.SZ,1045840.3708,江苏省
1002,002591.SZ,257647.3276,江西省
1003,600820.SH,1826719.8306,上海
1004,000733.SZ,827292.6281,贵州省
1005,300757.SZ,356720.0,江苏省
1006,603011.SH,233786.5937,安徽省
1007,300166.SZ,1363117.3213,北京
1008,002861.SZ,344537.1072,湖北省
1009,000671.SZ,2624447.5081,福建省
1010,601766.SH,20864074.192,北京
1011,601169.SH,11692070.3024,北京
1012,001896.SZ,401555.1586,河南省
1013,603787.SH,443904.0,江苏省
1014,300513.SZ,436658.0878,北京
1015,600446.SH,1813808.5403,广东省
1016,300197.SZ,743784.4474,广东省
1017,300401.SZ,624033.3861,浙江省
1018,002532.SZ,307884.9741,浙江省
1019,601688.SH,16546732.95,江苏省
1020,300251.SZ,2396758.0889,北京
1021,300454.SZ,4940943.784,广东省
1022,600309.SH,13579404.1575,山东省
1023,600095.SH,304545.1853,黑龙江省
1024,002033.SZ,310462.2517,云南省
1025,002856.SZ,230811.984,广东省
1026,600754.SH,2190800.6383,上海
1027,600277.SH,1180483.2042,内蒙古自治区
1028,300240.SZ,245290.5923,江苏省
1029,300116.SZ,389203.9302,陕西省
1030,300365.SZ,873013.9543,北京
1031,600035.SH,572209.4345,湖北省
1032,002336.SZ,239360.0,广东省
1033,600847.SH,166163.5416,重庆
1034,000415.SZ,2331564.5233,新疆维吾尔自治区
1035,300192.SZ,322591.5,江苏省
1036,300693.SZ,163946.6941,广东省
1037,002005.SZ,238237.2,安徽省
1038,002151.SZ,1047362.7483,北京
1039,300393.SZ,446025.8961,江苏省
1040,002859.SZ,772825.3,浙江省
1041,000557.SZ,507514.4078,宁夏回族自治区
1042,002059.SZ,526466.1028,云南省
1043,002793.SZ,421799.8514,浙江省
1044,002741.SZ,429245.2109,广东省
1045,600844.SH,475733.3443,江苏省
1046,600033.SH,856252.8,福建省
1047,300498.SZ,19548619.3634,广东省
1048,601168.SH,1332097.0,青海省
1049,600037.SH,1290178.0985,北京
1050,601689.SH,1195301.1196,浙江省
1051,002265.SZ,286390.9886,云南省
1052,601608.SH,1648979.3313,河南省
1053,002450.SZ,1246396.8993,江苏省
1054,000801.SZ,561520.8487,四川省
1055,601021.SH,4056586.505,上海
1056,600862.SH,1324789.7008,江苏省
1057,300159.SZ,618499.4838,新疆维吾尔自治区
1058,000034.SZ,1002035.9049,广东省
1059,600721.SH,237429.1316,新疆维吾尔自治区
1060,000616.SZ,356128.3718,辽宁省
1061,600993.SH,750033.7703,湖北省
1062,300301.SZ,304191.8761,广东省
1063,300285.SZ,2006639.4259,山东省
1064,002057.SZ,534442.3439,安徽省
1065,000519.SZ,1058344.8263,湖南省
1066,300649.SZ,257536.0,浙江省
1067,600456.SH,1003379.6124,陕西省
1068,300680.SZ,156279.6523,江苏省
1069,603882.SH,2755549.3844,广东省
1070,000731.SZ,311120.7692,四川省
1071,002080.SZ,1624423.6293,江苏省
1072,300715.SZ,288450.604,江苏省
1073,600876.SH,654962.9475,河南省
1074,603633.SH,182238.784,上海
1075,000404.SZ,270742.4358,江西省
1076,002034.SZ,698163.0154,浙江省
1077,000065.SZ,643306.5228,北京
1078,000766.SZ,703608.1467,吉林省
1079,603259.SH,14493688.9403,江苏省
1080,002381.SZ,324318.944,浙江省
1081,002355.SZ,415161.5976,山东省
1082,000950.SZ,1068018.1421,重庆
1083,688003.SH,681859.2,江苏省
1084,603998.SH,347993.4121,湖南省
1085,000792.SZ,2716438.336,青海省
1086,601865.SH,1881750.0,浙江省
1087,603126.SH,322344.0,天津
1088,600490.SH,1010389.788,上海
1089,000419.SZ,233196.959,湖南省
1090,002654.SZ,356223.3761,广东省
1091,300672.SZ,661479.6479,湖南省
1092,603979.SH,485979.2239,北京
1093,300603.SZ,528083.1967,新疆维吾尔自治区
1094,601599.SH,273173.839,江苏省
1095,603043.SH,1288747.827,广东省
1096,300032.SZ,243360.3912,浙江省
1097,002297.SZ,322379.4908,湖南省
1098,000417.SZ,344708.8164,安徽省
1099,300782.SZ,3739000.0,江苏省
1100,000636.SZ,1147688.8483,广东省
1101,000826.SZ,1346174.6357,湖北省
1102,300569.SZ,349677.972,山东省
1103,603385.SH,375306.7871,河北省
1104,000017.SZ,254722.7515,广东省
1105,601166.SH,38910059.2766,福建省
1106,600629.SH,489284.1828,上海
1107,002054.SZ,319034.6601,广东省
1108,600136.SH,535413.2224,湖北省
1109,002106.SZ,544184.2594,广东省
1110,600998.SH,2685059.7417,湖北省
1111,300155.SZ,287986.4191,广东省
1112,002226.SZ,678197.0577,安徽省
1113,600979.SH,386739.9956,四川省
1114,002787.SZ,204028.9914,江苏省
1115,603839.SH,548914.7609,浙江省
1116,002698.SZ,1015392.15,黑龙江省
1117,002872.SZ,162498.0,重庆
1118,300556.SZ,196491.2796,广东省
1119,600995.SH,350281.3248,云南省
1120,300233.SZ,809500.458,山东省
1121,300701.SZ,291600.0,河南省
1122,002410.SZ,3823528.6251,北京
1123,002283.SZ,413812.3099,山东省
1124,002583.SZ,1778429.4353,广东省
1125,300040.SZ,186609.4102,黑龙江省
1126,000796.SZ,510708.1641,陕西省
1127,688011.SH,498700.0,黑龙江省
1128,000585.SZ,159826.71,海南省
1129,000723.SZ,3603252.2227,山西省
1130,600634.SH,80602.4913,上海
1131,002258.SZ,613520.395,四川省
1132,300743.SZ,213491.475,浙江省
1133,002449.SZ,620951.0777,广东省
1134,002798.SZ,801487.8942,四川省
1135,002384.SZ,3086225.7283,江苏省
1136,300662.SZ,539100.0,北京
1137,300749.SZ,280466.5698,广东省
1138,002923.SZ,340244.7825,广东省
1139,300530.SZ,318305.526,广东省
1140,600814.SH,353223.2185,浙江省
1141,601212.SH,2761980.8926,甘肃省
1142,300317.SZ,355208.0746,广东省
1143,300118.SZ,1122193.1265,浙江省
1144,600435.SH,1258475.4,北京
1145,600236.SH,3570717.1443,广西壮族自治区
1146,002745.SZ,1289940.2254,广东省
1147,603871.SH,482003.2,北京
1148,300363.SZ,849399.8891,重庆
1149,600056.SH,1389031.1942,北京
1150,002293.SZ,749709.8026,江苏省
1151,300654.SZ,165229.5,山东省
1152,300288.SZ,407219.3894,贵州省
1153,002437.SZ,738569.3112,黑龙江省
1154,002783.SZ,412845.9377,湖北省
1155,002732.SZ,339561.3,广东省
1156,002752.SZ,479078.7984,福建省
1157,000998.SZ,1601435.8824,湖南省
1158,300135.SZ,241459.2,江苏省
1159,600654.SH,175773.8759,上海
1160,300177.SZ,561002.3816,广东省
1161,600748.SH,1256147.3295,上海
1162,000965.SZ,352926.2246,天津
1163,600323.SH,1435978.7697,广东省
1164,600192.SH,223966.236,甘肃省
1165,600743.SH,572448.6133,北京
1166,002561.SZ,339678.371,上海
1167,002590.SZ,331915.6728,浙江省
1168,000513.SZ,2607987.8633,广东省
1169,300496.SZ,1555022.7974,北京
1170,600085.SH,3709827.0587,北京
1171,002953.SZ,387350.4863,广东省
1172,300370.SZ,315858.2935,北京
1173,600088.SH,525370.1544,上海
1174,300380.SZ,281752.0,上海
1175,002409.SZ,848410.471,江苏省
1176,600558.SH,283643.1266,四川省
1177,002254.SZ,637099.4448,山东省
1178,300120.SZ,270953.1042,天津
1179,603595.SH,676589.6572,浙江省
1180,300218.SZ,174457.548,安徽省
1181,300338.SZ,361483.4139,湖南省
1182,002222.SZ,461700.0,福建省
1183,002240.SZ,393477.4409,广东省
1184,603055.SH,526683.0341,浙江省
1185,600285.SH,474688.3173,河南省
1186,603042.SH,225760.0,江苏省
1187,002017.SZ,647404.8218,广东省
1188,600171.SH,1040980.416,上海
1189,601579.SH,417285.04,浙江省
1190,600476.SH,260289.12,湖南省
1191,300492.SZ,424153.6,四川省
1192,300260.SZ,238895.02,江苏省
1193,300101.SZ,491901.945,四川省
1194,002662.SZ,411000.0,北京
1195,002888.SZ,225913.6368,广东省
1196,002625.SZ,2486394.3927,浙江省
1197,300507.SZ,237792.024,江苏省
1198,002158.SZ,412692.0305,上海
1199,601005.SH,1641022.8171,重庆
1200,600209.SH,112386.8593,海南省
1201,002910.SZ,229007.4006,甘肃省
1202,603357.SH,510905.9926,安徽省
1203,600242.SH,424698.5635,广东省
1204,688016.SH,1054479.8536,上海
1205,300709.SZ,500837.1291,江苏省
1206,600981.SH,834185.1474,江苏省
1207,600176.SH,2945440.06,浙江省
1208,600637.SH,3092889.8219,上海
1209,300138.SZ,349834.4445,河北省
1210,002387.SZ,1970802.4493,江苏省
1211,603918.SH,296089.8057,上海
1212,002540.SZ,519646.5655,江苏省
1213,600186.SH,185854.2544,河南省
1214,600520.SH,178392.18,安徽省
1215,600528.SH,2254874.8618,北京
1216,600903.SH,1753943.1266,贵州省
1217,300284.SZ,827637.895,江苏省
1218,603555.SH,240754.6208,福建省
1219,603677.SH,223449.7466,浙江省
1220,002567.SZ,766298.8519,湖南省
1221,601618.SH,5885507.8443,北京
1222,002203.SZ,1924777.928,浙江省
1223,002147.SZ,349162.5953,安徽省
1224,300398.SZ,674487.5625,上海
1225,000807.SZ,1178291.1362,云南省
1226,600438.SH,4697927.7459,四川省
1227,603012.SH,1003855.12,上海
1228,300188.SZ,1336930.5984,福建省
1229,000936.SZ,608690.8534,江苏省
1230,300356.SZ,251604.4424,江苏省
1231,002593.SZ,244687.39,福建省
1232,002474.SZ,506470.8,福建省
1233,300238.SZ,564251.3317,广东省
1234,002554.SZ,335163.53,北京
1235,300619.SZ,178111.8,广东省
1236,300562.SZ,235728.3075,广东省
1237,000502.SZ,130482.6425,广东省
1238,600191.SH,252649.572,内蒙古自治区
1239,300476.SZ,1182749.6621,广东省
1240,000059.SZ,919679.4588,辽宁省
1241,600830.SH,258055.3203,浙江省
1242,600868.SH,654861.2943,广东省
1243,600052.SH,441125.2806,浙江省
1244,002535.SZ,252530.1683,河南省
1245,600308.SH,513727.0244,山东省
1246,002699.SZ,703099.7164,浙江省
1247,000656.SZ,3657705.334,重庆
1248,002931.SZ,264684.64,浙江省
1249,600391.SH,489251.7219,四川省
1250,300065.SZ,477012.4939,北京
1251,300673.SZ,398771.04,浙江省
1252,603009.SH,219357.953,上海
1253,600662.SH,497186.9542,上海
1254,002562.SZ,429366.5242,浙江省
1255,300459.SZ,1098498.6583,浙江省
1256,002180.SZ,3228522.8486,广东省
1257,600218.SH,397517.89,安徽省
1258,601106.SH,1981899.2659,黑龙江省
1259,002598.SZ,201864.0,山东省
1260,600633.SH,1173033.4817,浙江省
1261,002901.SZ,2288991.35,福建省
1262,603330.SH,153862.8,上海
1263,601375.SH,1903582.7844,河南省
1264,002462.SZ,449812.379,北京
1265,002605.SZ,526826.5239,上海
1266,300366.SZ,587594.1357,四川省
1267,300551.SZ,174592.0,上海
1268,688028.SH,662400.0,北京
1269,600549.SH,1825047.9676,福建省
1270,600874.SH,1023322.7843,天津
1271,600485.SH,397629.0184,北京
1272,600067.SH,605796.9544,福建省
1273,300409.SZ,530366.4684,广东省
1274,000930.SZ,1247159.9545,安徽省
1275,002346.SZ,501629.6726,上海
1276,600803.SH,1349832.6497,河北省
1277,603338.SH,2119491.2937,浙江省
1278,600661.SH,534700.1168,上海
1279,603466.SH,519316.78,上海
1280,002469.SZ,198285.5625,山东省
1281,600999.SH,11134418.3048,广东省
1282,002936.SZ,2812917.6525,河南省
1283,300430.SZ,220055.1969,北京
1284,300463.SZ,1486826.1738,四川省
1285,601177.SH,396059.4,浙江省
1286,600671.SH,174265.5844,浙江省
1287,603985.SH,231358.4,江苏省
1288,002748.SZ,173760.0,江西省
1289,002395.SZ,443081.268,江苏省
1290,603667.SH,229767.2008,浙江省
1291,300267.SZ,1435572.9895,湖南省
1292,601933.SH,8517711.2761,福建省
1293,002819.SZ,440815.5808,北京
1294,002424.SZ,1409788.8,贵州省
1295,603328.SH,1051136.2332,广东省
1296,600884.SH,1167675.5854,浙江省
1297,002237.SZ,1153476.8,山东省
1298,300113.SZ,1361497.2776,浙江省
1299,600797.SH,866614.2859,浙江省
1300,300678.SZ,399600.0,四川省
1301,603127.SH,1188785.031,北京
1302,000929.SZ,130965.03,甘肃省
1303,002191.SZ,1453151.4864,广东省
1304,600582.SH,1374011.5121,北京
1305,002076.SZ,196809.3441,广东省
1306,300195.SZ,316009.5663,天津
1307,002509.SZ,376366.3971,福建省
1308,300364.SZ,281007.363,北京
1309,600061.SH,5212050.9534,上海
1310,002467.SZ,766197.1307,北京
1311,300164.SZ,231466.7076,陕西省
1312,000931.SZ,647689.2045,北京
1313,603987.SH,373159.605,上海
1314,000762.SZ,359365.2756,西藏自治区
1315,002724.SZ,439200.0,广东省
1316,300205.SZ,482092.776,湖北省
1317,002828.SZ,253190.5642,新疆维吾尔自治区
1318,002441.SZ,372130.1656,广东省
1319,600598.SH,1695906.6332,黑龙江省
1320,600008.SH,1938737.8386,北京
1321,000819.SZ,234191.9141,湖南省
1322,300107.SZ,400555.9915,河北省
1323,002078.SZ,2039722.5863,山东省
1324,002361.SZ,345080.5358,安徽省
1325,601939.SH,181257958.6774,北京
1326,000002.SZ,30470577.5307,广东省
1327,600182.SH,576640.0,黑龙江省
1328,002211.SZ,276352.0228,上海
1329,002680.SZ,107105.9416,江苏省
1330,002407.SZ,865843.3289,河南省
1331,002468.SZ,3462674.4995,浙江省
1332,300168.SZ,1591409.1342,上海
1333,002716.SZ,350574.5401,湖南省
1334,600508.SH,653337.072,上海
1335,603078.SH,351078.0,江苏省
1336,603598.SH,208920.956,北京
1337,000584.SZ,399274.1447,江苏省
1338,001872.SZ,3140265.0739,广东省
1339,000877.SZ,1093818.0462,新疆维吾尔自治区
1340,002505.SZ,981881.6238,湖南省
1341,300432.SZ,279528.0798,四川省
1342,000952.SZ,231065.6609,湖北省
1343,600630.SH,305900.3498,上海
1344,300420.SZ,435818.9678,江苏省
1345,600466.SH,1977483.299,四川省
1346,300639.SZ,536714.5457,广东省
1347,300296.SZ,1746956.2077,北京
1348,002445.SZ,188784.4354,江苏省
1349,600560.SH,202399.1775,北京
1350,002547.SZ,981409.7362,江苏省
1351,600306.SH,98332.6827,辽宁省
1352,002357.SZ,199065.5379,四川省
1353,603701.SH,246791.2709,浙江省
1354,000035.SZ,1546158.8554,江苏省
1355,600197.SH,671646.5166,新疆维吾尔自治区
1356,603580.SH,162165.4412,上海
1357,600516.SH,2976420.0833,甘肃省
1358,300436.SZ,538720.0,福建省
1359,603557.SH,419227.8577,浙江省
1360,603861.SH,404477.93,广东省
1361,601222.SH,792709.5579,江苏省
1362,300433.SZ,5214882.3122,湖南省
1363,000813.SZ,1956813.6114,新疆维吾尔自治区
1364,600722.SH,353766.2315,河北省
1365,000600.SZ,937020.5946,河北省
1366,600322.SH,356035.4,天津
1367,688006.SH,1711067.0,浙江省
1368,601801.SH,1107987.0385,安徽省
1369,002129.SZ,3275344.0122,天津
1370,600572.SH,1805775.7754,浙江省
1371,603319.SH,181164.9769,湖南省
1372,603110.SH,232704.3422,浙江省
1373,603178.SH,200771.48,浙江省
1374,600731.SH,256470.788,湖南省
1375,603600.SH,318124.6676,浙江省
1376,600594.SH,379333.2246,贵州省
1377,603993.SH,7559734.2041,河南省
1378,601598.SH,3137940.843,北京
1379,300275.SZ,177360.27,重庆
1380,300598.SZ,636880.0,江苏省
1381,601001.SH,699606.6,山西省
1382,600776.SH,2614992.1332,浙江省
1383,600155.SH,2544971.376,北京
1384,600110.SH,480830.4565,吉林省
1385,300266.SZ,596048.2327,浙江省
1386,000705.SZ,213170.6565,浙江省
1387,300204.SZ,559340.5892,北京
1388,300027.SZ,1182266.3537,浙江省
1389,600716.SH,371616.0542,江苏省
1390,002701.SZ,1062206.7456,北京
1391,600377.SH,5168728.935,江苏省
1392,000739.SZ,1594542.2847,浙江省
1393,002314.SZ,847535.9266,广东省
1394,600744.SH,468435.6841,湖南省
1395,600329.SH,1097181.8795,天津
1396,601199.SH,356315.1213,江苏省
1397,600161.SH,3063970.1113,北京
1398,002185.SZ,1411101.9436,甘肃省
1399,002337.SZ,221908.1378,天津
1400,002295.SZ,188964.464,广东省
1401,603960.SH,483340.0,上海
1402,600068.SH,2693794.786,湖北省
1403,600584.SH,2604671.1519,江苏省
1404,002779.SZ,228228.0,浙江省
1405,000593.SZ,238130.99,四川省
1406,603256.SH,1540539.0,上海
1407,600316.SH,1008263.0039,江西省
1408,300502.SZ,874898.855,四川省
1409,000790.SZ,282909.4989,四川省
1410,603229.SH,239520.0,浙江省
1411,600818.SH,360986.0029,上海
1412,601137.SH,751603.4794,浙江省
1413,603898.SH,445205.7865,广东省
1414,603909.SH,187029.99,福建省
1415,601066.SH,17250245.0969,北京
1416,002820.SZ,258457.6,天津
1417,002198.SZ,308058.4777,广东省
1418,601866.SH,2971680.0,上海
1419,603665.SH,214500.0,浙江省
1420,603121.SH,479520.0,上海
1421,002937.SZ,449254.4,浙江省
1422,600359.SH,217462.3074,新疆维吾尔自治区
1423,000862.SZ,378479.7824,宁夏回族自治区
1424,300048.SZ,279773.9515,北京
1425,603687.SH,784686.6981,浙江省
1426,002722.SZ,253022.7536,江苏省
1427,002111.SZ,564722.8784,山东省
1428,600229.SH,505509.1272,山东省
1429,688099.SH,2486864.88,上海
1430,603556.SH,894301.7862,浙江省
1431,300340.SZ,260938.0056,广东省
1432,000880.SZ,214806.189,山东省
1433,300063.SZ,220206.5733,广东省
1434,002864.SZ,252123.03,陕西省
1435,300055.SZ,535549.4005,北京
1436,300494.SZ,343680.0,湖北省
1437,300278.SZ,251354.633,湖北省
1438,002942.SZ,412320.0,浙江省
1439,600210.SH,546025.0169,上海
1440,600137.SH,139896.1091,四川省
1441,300250.SZ,287086.8221,浙江省
1442,603017.SH,299875.0535,江苏省
1443,300350.SZ,277453.62,广东省
