cc_uid,cc_age,cc_investable_asset,cc_expenditure_asset
1000437460,2752,66639258.61,1633414.4800000002
1000437757,3060,4027556405.9400005,9773517.790000001
1000437928,3159,492270140.57,12363713.65
1000438121,2794,3782693491.48,27326321.049999997
1000438799,2989,4905746233.65,18573760.559999995
1000439133,3159,-3189850942.5899997,58626832.010000005
1000439525,3220,662494374.75,24382443.71999999
1000439574,3060,4259741242.5399995,16375751.689999996
1000439787,3060,2838448684.5699997,12755713.309999997
1000439802,2329,323798546.00999993,7548408.690000003
1000439933,2952,708232820.8400002,9507924.350000001
1000440511,2620,314231522.39,8643001.709999997
1000442263,3094,486407355.91,5897354.889999998
1000444435,2620,111942132.81,3329542.729999999
1000444686,2479,2431576276.67,24144288.820000004
1000444703,3127,2029296937.68,50138045.760000005
1000445497,3060,354894890.21000004,7168442.680000002
1000445536,3127,199946506.57000002,3476179.6200000006
1000446644,2914,7526309872.450002,25367748.410000008
1000446838,3190,13606494722.859999,29799514.769999992
1000446930,3190,141633226.23999998,13105622.629999997
1000447125,3159,1587070447.59,23760461.199999996
1000449478,3025,51300077.760000005,16446567.100000001
1000449580,2329,761154111.76,13812110.150000002
1000450053,3355,292438262.34,8555297.080000002
1000451543,3220,578546683.45,12518446.350000003
1000452854,2665,56166789.08,3979080.1800000006
1000453093,3127,445027857.08000004,10488272.420000004
1000453134,2277,1517574758.11,8879292.969999997
1000453443,3094,2957063483.2600007,31383949.479999997
1000453982,2430,727527807.92,15557924.34
1000454318,3277,1320738141.0900002,15669498.310000004
1000455031,2914,409627221.1,21658462.379999995
1000455494,3277,952402392.87,4437259.86
1000455526,2914,-138782511.10000002,10483153.37
1000455678,2835,1900192534.33,9323207.980000002
1000456247,3094,885111186.0999999,12880635.290000003
1000456566,2709,520617906.94000006,13528133.93
1000457313,2170,145145067.73000002,1877662.86
1000457686,3159,789462046.0400001,2990625.869999999
1000458539,2620,1265266041.8600004,22305699.09
1000458743,3277,1300746994.81,5778555.57
1000458989,3249,997039376.39,2831094.6700000004
1000459248,3025,651389353.09,11482635.140000002
1000459638,2914,271609072.84000003,23982792.009999987
1000461468,2380,1723267869.8200002,26163765.07999999
1000461625,2989,854862308.0600002,25564509.49000001
1000461774,3190,2838761942.6700006,20006825.730000004
1000462598,3190,2290131754.3599997,19494998.049999993
1000463839,3220,1792966126.63,13135597.61
1000465011,3025,747820063.2300001,7628590.91
1000465144,3249,673830622.8899999,12711211.860000003
1000465618,2835,1140106867.17,14497629.710000003
1000466067,2914,1719392379.6599994,23063962.150000006
1000466175,3502,-462262094.3,9413992.750000004
1000466859,3355,-982160794.98,20503138.129999995
1000467080,3277,1732204954.3100002,7692249.830000003
1000467971,3277,2012470554.7100005,7572528.619999996
1000468026,2115,414869453.27000004,906715.55
1000468058,2875,1853475829.67,4075451.9800000004
1000468270,2527,1656635598.62,16618399.27
1000469617,2620,162905105.33000004,3731495.3400000003
1000469853,2952,228566990.97,29320073.079999987
1000471009,2952,2068021408.6200004,17229820.73
1000471059,3127,2013233428.67,17132045.13
1000471601,2709,808643142.1100001,17224201.579999987
1000472232,2380,950375918.6099998,28266487.950000003
1000478573,3060,21415792.87000002,42445910.59999999
1000478766,2380,7148083.879999999,9262222.7
1000479157,2620,561642124.19,3761000.5
1000479219,3025,872224587.78,19729624.209999993
1000480318,2620,348914190.72,6120358.529999999
1000480726,2952,724410792.3999999,22411283.720000003
1000481830,3127,729547939.32,5907253.150000001
1000482380,3094,673097768.3199999,7998187.39
1000482428,2835,2466089075.83,24647419.209999997
1000482854,3379,9696664572.24,8773503.920000002
1000482912,2527,-164508511.65999997,9176812.84
1000483708,2794,93139303.5,5586496.729999999
1000483975,3249,595241718.0799999,5543275.169999999
1000485829,2835,3247119657.33,15206557.389999999
1000486107,2752,2964995407.8199997,24735056.73999999
1000486429,3025,1821478244.31,7046339.640000001
1000487558,2574,-224972355.4,3977119.130000001
1000488190,2430,34398864.20999999,1905037.4999999998
1000488711,2914,1675863268.1200001,19680741.619999994
1000490707,3025,576431912.73,7955319.910000002
1000490841,2430,-157214535.26999998,6778806.06
1000491047,2620,17617561.450000007,11266072.65
1000491883,2665,48412265.31999999,20720661.31
1000493274,3025,43190846.419999994,46496967.80999999
1000494700,3159,628678726.33,2744355.809999999
1000495668,2794,1525505478.3799999,15426079.810000002
1000496418,2835,390167262.44,18205916.220000003
1000497322,3190,-2462746048.3700004,47414142.61000001
1000499704,2430,865692292.1100001,9679196.16
1000499888,2952,3511166244.2399993,26673570.429999996
1000502109,2835,557072135.42,22792410.770000007
1000503187,2989,564441251.3399999,9417813.43
1000503335,3127,960056938.8300002,9017607.89
1000505668,2329,95557636.36000001,3973580.77
1000506557,2989,2289093898.41,6243926.170000002
1000507075,2794,2838626949.8700004,11508407.680000003
1000507876,2835,1605206562.19,11755107.269999996
1000508302,2665,-560692923.49,20643549.369999997
1000509404,2277,7325948963.950001,23564746.42
1000509661,3025,438071622.23999995,43701224.47999999
1000511490,3190,2294966558.58,48274385.470000006
1000511804,2794,608947062.7,5082530.699999999
1000513339,3159,2756308501.17,38697042.02000001
1000515200,3220,-111649403.21000001,22533829.509999998
1000515297,2989,718715869.01,3312702.0500000007
1000515593,3060,4335490648.139999,13361573.199999996
1000515908,3220,4485494687.700001,25035728.589999996
1000516554,1702,4560266.859999999,7328860.04
1000516694,3159,36073676.080000006,8968260.559999997
1000518682,2527,2881836985.7799997,1008319.7399999999
1000519907,3220,1178189750.7600002,1232706.5200000003
1000521457,3159,1992905183.1999996,18281577.300000004
1000521588,3355,586348995.9200002,7083307.209999999
1000522802,3249,5021457596.02,23377622.65999999
1000523228,3220,273341866.06000006,16444991.090000004
1000527573,3190,1515633646.1900003,12985013.249999996
1000529452,2794,1481728789.59,29316976.270000014
1000531244,2430,805429404.75,7259773.749999999
1000532682,2794,1779249476.3799999,21045026.500000007
1000532722,2752,544784234.78,9952035.510000004
1000539031,2527,-595436132.3799999,17268746.9
1000560613,3127,940093368.6599998,35202739.21000001
1000571402,3220,1100965534.8899999,29964829.290000003
